集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,現地法人企業数（社）
2003,13,東京都,5,アフリカ州,506,エジプト,9
2003,13,東京都,5,アフリカ州,515,リベリア,33
2003,13,東京都,5,アフリカ州,516,コートジボワール,1
2003,13,東京都,5,アフリカ州,517,ガーナ,2
2003,13,東京都,5,アフリカ州,524,ナイジェリア,9
2003,13,東京都,5,アフリカ州,525,ニジェール,1
2003,13,東京都,5,アフリカ州,527,カメルーン,2
2003,13,東京都,5,アフリカ州,538,エチオピア,1
2003,13,東京都,5,アフリカ州,541,ケニア,1
2003,13,東京都,5,アフリカ州,543,タンザニア,1
2003,13,東京都,5,アフリカ州,546,マダガスカル,1
2003,13,東京都,5,アフリカ州,549,ジンバブエ,2
2003,13,東京都,5,アフリカ州,551,南アフリカ共和国,18
2003,13,東京都,5,アフリカ州,554,ザンビア,1
2003,13,東京都,5,アフリカ州,556,エスワティニ,1
2003,13,東京都,5,アフリカ州,599,その他のアフリカ,10
2003,13,東京都,6,大洋州,601,オーストラリア,256
2003,13,東京都,6,大洋州,602,パプアニューギニア,3
2003,13,東京都,6,大洋州,606,ニュージーランド,41
2003,13,東京都,6,大洋州,610,サモア,2
2003,13,東京都,6,大洋州,612,フィジー,2
2003,13,東京都,6,大洋州,627,北マリアナ諸島(米),14
2003,13,東京都,6,大洋州,699,その他のオセアニア,10
2003,14,神奈川県,1,アジア州,103,大韓民国,21
2003,14,神奈川県,1,アジア州,105,中華人民共和国,92
2003,14,神奈川県,1,アジア州,106,台湾,34
2003,14,神奈川県,1,アジア州,108,香港,23
2003,14,神奈川県,1,アジア州,110,ベトナム,3
2003,14,神奈川県,1,アジア州,111,タイ,41
2003,14,神奈川県,1,アジア州,112,シンガポール,33
2003,14,神奈川県,1,アジア州,113,マレーシア,30
2003,14,神奈川県,1,アジア州,117,フィリピン,11
2003,14,神奈川県,1,アジア州,118,インドネシア,9
2003,14,神奈川県,1,アジア州,122,ミャンマー,1
2003,14,神奈川県,1,アジア州,123,インド,10
2003,14,神奈川県,1,アジア州,125,スリランカ,1
2003,14,神奈川県,1,アジア州,137,サウジアラビア,1
2003,14,神奈川県,1,アジア州,147,アラブ首長国連邦,3
2003,14,神奈川県,2,ヨーロッパ州,202,ノルウェー,1
2003,14,神奈川県,2,ヨーロッパ州,203,スウェーデン,4
2003,14,神奈川県,2,ヨーロッパ州,204,デンマーク,2
2003,14,神奈川県,2,ヨーロッパ州,205,英国,29
2003,14,神奈川県,2,ヨーロッパ州,207,オランダ,8
2003,14,神奈川県,2,ヨーロッパ州,208,ベルギー,4
2003,14,神奈川県,2,ヨーロッパ州,210,フランス,10
2003,14,神奈川県,2,ヨーロッパ州,213,ドイツ,13
2003,14,神奈川県,2,ヨーロッパ州,217,ポルトガル,1
2003,14,神奈川県,2,ヨーロッパ州,218,スペイン,5
2003,14,神奈川県,2,ヨーロッパ州,220,イタリア,10
2003,14,神奈川県,2,ヨーロッパ州,223,ポーランド,1
2003,14,神奈川県,2,ヨーロッパ州,225,オーストリア,3
2003,14,神奈川県,2,ヨーロッパ州,245,チェコ,1
2003,14,神奈川県,2,ヨーロッパ州,299,その他のヨーロッパ,1
2003,14,神奈川県,3,北アメリカ州,302,カナダ,6
2003,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,95
2003,14,神奈川県,3,北アメリカ州,305,メキシコ,6
2003,14,神奈川県,3,北アメリカ州,311,コスタリカ,1
2003,14,神奈川県,3,北アメリカ州,312,パナマ,13
2003,14,神奈川県,3,北アメリカ州,332,英領ヴァージン諸島,1
2003,14,神奈川県,4,南アメリカ州,409,チリ,1
2003,14,神奈川県,4,南アメリカ州,410,ブラジル,5
2003,14,神奈川県,5,アフリカ州,515,リベリア,1
2003,14,神奈川県,5,アフリカ州,524,ナイジェリア,1
2003,14,神奈川県,5,アフリカ州,551,南アフリカ共和国,2
2003,14,神奈川県,6,大洋州,601,オーストラリア,3
2003,14,神奈川県,6,大洋州,606,ニュージーランド,1
2003,15,新潟県,1,アジア州,105,中華人民共和国,10
2003,15,新潟県,1,アジア州,106,台湾,1
2003,15,新潟県,1,アジア州,111,タイ,5
2003,15,新潟県,1,アジア州,118,インドネシア,2
2003,15,新潟県,3,北アメリカ州,304,アメリカ合衆国,1
2003,16,富山県,1,アジア州,103,大韓民国,1
2003,16,富山県,1,アジア州,105,中華人民共和国,8
2003,16,富山県,1,アジア州,106,台湾,2
2003,16,富山県,1,アジア州,108,香港,3
2003,16,富山県,1,アジア州,111,タイ,3
2003,16,富山県,1,アジア州,112,シンガポール,3
2003,16,富山県,1,アジア州,113,マレーシア,2
2003,16,富山県,1,アジア州,118,インドネシア,5
2003,16,富山県,1,アジア州,123,インド,1
2003,16,富山県,2,ヨーロッパ州,205,英国,2
2003,16,富山県,2,ヨーロッパ州,207,オランダ,1
2003,16,富山県,2,ヨーロッパ州,213,ドイツ,3
2003,16,富山県,2,ヨーロッパ州,224,ロシア,1
2003,16,富山県,3,北アメリカ州,304,アメリカ合衆国,8
2003,16,富山県,6,大洋州,601,オーストラリア,1
2003,17,石川県,1,アジア州,103,大韓民国,1
2003,17,石川県,1,アジア州,105,中華人民共和国,4
2003,17,石川県,1,アジア州,106,台湾,1
2003,17,石川県,1,アジア州,108,香港,1
2003,17,石川県,1,アジア州,111,タイ,2
2003,17,石川県,1,アジア州,112,シンガポール,2
2003,17,石川県,1,アジア州,113,マレーシア,2
2003,17,石川県,2,ヨーロッパ州,203,スウェーデン,1
2003,17,石川県,3,北アメリカ州,304,アメリカ合衆国,5
2003,18,福井県,1,アジア州,103,大韓民国,4
2003,18,福井県,1,アジア州,105,中華人民共和国,8
2003,18,福井県,1,アジア州,106,台湾,3
2003,18,福井県,1,アジア州,108,香港,2
2003,18,福井県,1,アジア州,110,ベトナム,1
2003,18,福井県,1,アジア州,111,タイ,9
2003,18,福井県,1,アジア州,118,インドネシア,3
2003,18,福井県,2,ヨーロッパ州,205,英国,2
2003,18,福井県,2,ヨーロッパ州,207,オランダ,1
2003,18,福井県,2,ヨーロッパ州,213,ドイツ,2
2003,18,福井県,3,北アメリカ州,302,カナダ,1
2003,18,福井県,3,北アメリカ州,304,アメリカ合衆国,6
2003,18,福井県,4,南アメリカ州,410,ブラジル,1
2003,19,山梨県,1,アジア州,105,中華人民共和国,1
2003,19,山梨県,1,アジア州,106,台湾,2
2003,19,山梨県,1,アジア州,108,香港,1
2003,19,山梨県,1,アジア州,110,ベトナム,1
2003,19,山梨県,1,アジア州,111,タイ,3
2003,19,山梨県,1,アジア州,112,シンガポール,1
2003,19,山梨県,1,アジア州,113,マレーシア,1
2003,19,山梨県,1,アジア州,117,フィリピン,2
2003,19,山梨県,3,北アメリカ州,302,カナダ,1
2003,19,山梨県,3,北アメリカ州,304,アメリカ合衆国,3
2003,20,長野県,1,アジア州,103,大韓民国,3
2003,20,長野県,1,アジア州,105,中華人民共和国,30
2003,20,長野県,1,アジア州,106,台湾,6
2003,20,長野県,1,アジア州,108,香港,12
2003,20,長野県,1,アジア州,110,ベトナム,4
2003,20,長野県,1,アジア州,111,タイ,13
2003,20,長野県,1,アジア州,112,シンガポール,5
2003,20,長野県,1,アジア州,113,マレーシア,4
2003,20,長野県,1,アジア州,117,フィリピン,4
2003,20,長野県,1,アジア州,118,インドネシア,6
2003,20,長野県,2,ヨーロッパ州,205,英国,4
2003,20,長野県,2,ヨーロッパ州,207,オランダ,1
2003,20,長野県,2,ヨーロッパ州,208,ベルギー,1
2003,20,長野県,2,ヨーロッパ州,210,フランス,1
2003,20,長野県,2,ヨーロッパ州,213,ドイツ,2
2003,20,長野県,3,北アメリカ州,304,アメリカ合衆国,17
2003,20,長野県,3,北アメリカ州,305,メキシコ,1
2003,20,長野県,4,南アメリカ州,409,チリ,1
2003,20,長野県,4,南アメリカ州,410,ブラジル,2
2003,21,岐阜県,1,アジア州,103,大韓民国,2
2003,21,岐阜県,1,アジア州,105,中華人民共和国,39
2003,21,岐阜県,1,アジア州,106,台湾,4
2003,21,岐阜県,1,アジア州,108,香港,4
2003,21,岐阜県,1,アジア州,110,ベトナム,1
2003,21,岐阜県,1,アジア州,111,タイ,5
2003,21,岐阜県,1,アジア州,112,シンガポール,1
2003,21,岐阜県,1,アジア州,113,マレーシア,6
2003,21,岐阜県,1,アジア州,117,フィリピン,1
2003,21,岐阜県,1,アジア州,118,インドネシア,2
2003,21,岐阜県,2,ヨーロッパ州,205,英国,2
2003,21,岐阜県,2,ヨーロッパ州,207,オランダ,1
2003,21,岐阜県,2,ヨーロッパ州,210,フランス,2
2003,21,岐阜県,2,ヨーロッパ州,213,ドイツ,2
2003,21,岐阜県,3,北アメリカ州,304,アメリカ合衆国,11
2003,21,岐阜県,4,南アメリカ州,410,ブラジル,1
2003,22,静岡県,1,アジア州,103,大韓民国,5
2003,22,静岡県,1,アジア州,105,中華人民共和国,76
2003,22,静岡県,1,アジア州,106,台湾,17
2003,22,静岡県,1,アジア州,108,香港,7
2003,22,静岡県,1,アジア州,110,ベトナム,10
2003,22,静岡県,1,アジア州,111,タイ,27
2003,22,静岡県,1,アジア州,112,シンガポール,10
2003,22,静岡県,1,アジア州,113,マレーシア,12
2003,22,静岡県,1,アジア州,117,フィリピン,9
2003,22,静岡県,1,アジア州,118,インドネシア,30
2003,22,静岡県,1,アジア州,122,ミャンマー,1
2003,22,静岡県,1,アジア州,123,インド,11
2003,22,静岡県,1,アジア州,124,パキスタン,3
2003,22,静岡県,1,アジア州,147,アラブ首長国連邦,1
2003,22,静岡県,2,ヨーロッパ州,203,スウェーデン,5
2003,22,静岡県,2,ヨーロッパ州,204,デンマーク,2
2003,22,静岡県,2,ヨーロッパ州,205,英国,15
2003,22,静岡県,2,ヨーロッパ州,207,オランダ,6
2003,22,静岡県,2,ヨーロッパ州,208,ベルギー,3
2003,22,静岡県,2,ヨーロッパ州,210,フランス,9
2003,22,静岡県,2,ヨーロッパ州,213,ドイツ,13
2003,22,静岡県,2,ヨーロッパ州,215,スイス,2
2003,22,静岡県,2,ヨーロッパ州,217,ポルトガル,3
2003,22,静岡県,2,ヨーロッパ州,218,スペイン,7
2003,22,静岡県,2,ヨーロッパ州,220,イタリア,8
2003,22,静岡県,2,ヨーロッパ州,223,ポーランド,1
2003,22,静岡県,2,ヨーロッパ州,225,オーストリア,2
2003,22,静岡県,2,ヨーロッパ州,227,ハンガリー,2
2003,22,静岡県,2,ヨーロッパ州,231,ルーマニア,1
2003,22,静岡県,2,ヨーロッパ州,234,トルコ,1
2003,22,静岡県,2,ヨーロッパ州,245,チェコ,1
2003,22,静岡県,2,ヨーロッパ州,246,スロバキア,2
2003,22,静岡県,2,ヨーロッパ州,299,その他のヨーロッパ,1
2003,22,静岡県,3,北アメリカ州,302,カナダ,8
2003,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,80
2003,22,静岡県,3,北アメリカ州,305,メキシコ,7
2003,22,静岡県,3,北アメリカ州,312,パナマ,1
2003,22,静岡県,4,南アメリカ州,401,コロンビア,4
2003,22,静岡県,4,南アメリカ州,407,ペルー,2
2003,22,静岡県,4,南アメリカ州,410,ブラジル,7
2003,22,静岡県,4,南アメリカ州,413,アルゼンチン,1
2003,22,静岡県,5,アフリカ州,501,モロッコ,1
2003,22,静岡県,5,アフリカ州,506,エジプト,1
2003,22,静岡県,5,アフリカ州,524,ナイジェリア,1
2003,22,静岡県,5,アフリカ州,551,南アフリカ共和国,1
2003,22,静岡県,6,大洋州,601,オーストラリア,8
2003,22,静岡県,6,大洋州,606,ニュージーランド,3
2003,22,静岡県,6,大洋州,610,サモア,1
2003,23,愛知県,1,アジア州,103,大韓民国,24
2003,23,愛知県,1,アジア州,105,中華人民共和国,109
2003,23,愛知県,1,アジア州,106,台湾,42
2003,23,愛知県,1,アジア州,108,香港,41
2003,23,愛知県,1,アジア州,110,ベトナム,7
2003,23,愛知県,1,アジア州,111,タイ,69
2003,23,愛知県,1,アジア州,112,シンガポール,24
2003,23,愛知県,1,アジア州,113,マレーシア,18
2003,23,愛知県,1,アジア州,117,フィリピン,15
2003,23,愛知県,1,アジア州,118,インドネシア,36
2003,23,愛知県,1,アジア州,120,カンボジア,1
2003,23,愛知県,1,アジア州,122,ミャンマー,1
2003,23,愛知県,1,アジア州,123,インド,16
2003,23,愛知県,1,アジア州,124,パキスタン,1
2003,23,愛知県,1,アジア州,125,スリランカ,3
2003,23,愛知県,1,アジア州,147,アラブ首長国連邦,2
2003,23,愛知県,2,ヨーロッパ州,202,ノルウェー,3
2003,23,愛知県,2,ヨーロッパ州,203,スウェーデン,4
2003,23,愛知県,2,ヨーロッパ州,204,デンマーク,4
2003,23,愛知県,2,ヨーロッパ州,205,英国,38
2003,23,愛知県,2,ヨーロッパ州,206,アイルランド,1
2003,23,愛知県,2,ヨーロッパ州,207,オランダ,9
2003,23,愛知県,2,ヨーロッパ州,208,ベルギー,17
2003,23,愛知県,2,ヨーロッパ州,210,フランス,13
2003,23,愛知県,2,ヨーロッパ州,213,ドイツ,23
2003,23,愛知県,2,ヨーロッパ州,217,ポルトガル,2
2003,23,愛知県,2,ヨーロッパ州,218,スペイン,4
2003,23,愛知県,2,ヨーロッパ州,220,イタリア,6
2003,23,愛知県,2,ヨーロッパ州,222,フィンランド,4
2003,23,愛知県,2,ヨーロッパ州,223,ポーランド,5
2003,23,愛知県,2,ヨーロッパ州,224,ロシア,3
2003,23,愛知県,2,ヨーロッパ州,225,オーストリア,2
2003,23,愛知県,2,ヨーロッパ州,227,ハンガリー,7
2003,23,愛知県,2,ヨーロッパ州,234,トルコ,5
2003,23,愛知県,2,ヨーロッパ州,235,エストニア,1
2003,23,愛知県,2,ヨーロッパ州,245,チェコ,8
2003,23,愛知県,2,ヨーロッパ州,246,スロバキア,1
2003,23,愛知県,2,ヨーロッパ州,299,その他のヨーロッパ,2
2003,23,愛知県,3,北アメリカ州,302,カナダ,21
2003,23,愛知県,3,北アメリカ州,304,アメリカ合衆国,176
2003,23,愛知県,3,北アメリカ州,305,メキシコ,9
2003,23,愛知県,3,北アメリカ州,311,コスタリカ,1
2003,23,愛知県,3,北アメリカ州,312,パナマ,1
2003,23,愛知県,3,北アメリカ州,320,トリニダード・トバゴ,1
2003,23,愛知県,3,北アメリカ州,324,プエルトリコ(米),1
2003,23,愛知県,4,南アメリカ州,401,コロンビア,2
2003,23,愛知県,4,南アメリカ州,402,ベネズエラ,3
2003,23,愛知県,4,南アメリカ州,406,エクアドル,2
2003,23,愛知県,4,南アメリカ州,407,ペルー,1
2003,23,愛知県,4,南アメリカ州,409,チリ,2
2003,23,愛知県,4,南アメリカ州,410,ブラジル,17
2003,23,愛知県,4,南アメリカ州,411,パラグアイ,1
2003,23,愛知県,4,南アメリカ州,413,アルゼンチン,4
2003,23,愛知県,5,アフリカ州,526,ルワンダ,1
2003,23,愛知県,5,アフリカ州,551,南アフリカ共和国,2
2003,23,愛知県,5,アフリカ州,554,ザンビア,1
2003,23,愛知県,6,大洋州,601,オーストラリア,24
2003,23,愛知県,6,大洋州,602,パプアニューギニア,4
2003,23,愛知県,6,大洋州,606,ニュージーランド,7
2003,23,愛知県,6,大洋州,610,サモア,1
2003,23,愛知県,6,大洋州,612,フィジー,2
2003,23,愛知県,6,大洋州,627,北マリアナ諸島(米),8
2003,24,三重県,1,アジア州,103,大韓民国,4
2003,24,三重県,1,アジア州,105,中華人民共和国,17
2003,24,三重県,1,アジア州,106,台湾,4
2003,24,三重県,1,アジア州,108,香港,4
2003,24,三重県,1,アジア州,111,タイ,10
2003,24,三重県,1,アジア州,112,シンガポール,2
2003,24,三重県,1,アジア州,113,マレーシア,4
2003,24,三重県,1,アジア州,117,フィリピン,5
2003,24,三重県,1,アジア州,118,インドネシア,6
2003,24,三重県,1,アジア州,123,インド,2
2003,24,三重県,2,ヨーロッパ州,205,英国,3
2003,24,三重県,2,ヨーロッパ州,207,オランダ,1
2003,24,三重県,2,ヨーロッパ州,213,ドイツ,1
2003,24,三重県,2,ヨーロッパ州,217,ポルトガル,1
2003,24,三重県,2,ヨーロッパ州,218,スペイン,3
2003,24,三重県,2,ヨーロッパ州,245,チェコ,1
2003,24,三重県,3,北アメリカ州,302,カナダ,1
2003,24,三重県,3,北アメリカ州,304,アメリカ合衆国,18
2003,24,三重県,4,南アメリカ州,410,ブラジル,2
2003,24,三重県,6,大洋州,601,オーストラリア,1
2003,25,滋賀県,1,アジア州,103,大韓民国,4
2003,25,滋賀県,1,アジア州,105,中華人民共和国,12
2003,25,滋賀県,1,アジア州,106,台湾,2
2003,25,滋賀県,1,アジア州,108,香港,2
2003,25,滋賀県,1,アジア州,110,ベトナム,1
2003,25,滋賀県,1,アジア州,111,タイ,3
2003,25,滋賀県,1,アジア州,112,シンガポール,3
2003,25,滋賀県,1,アジア州,113,マレーシア,5
2003,25,滋賀県,1,アジア州,118,インドネシア,2
2003,25,滋賀県,2,ヨーロッパ州,205,英国,4
2003,25,滋賀県,2,ヨーロッパ州,207,オランダ,1
2003,25,滋賀県,2,ヨーロッパ州,210,フランス,1
2003,25,滋賀県,3,北アメリカ州,302,カナダ,1
2003,25,滋賀県,3,北アメリカ州,304,アメリカ合衆国,10
2003,25,滋賀県,3,北アメリカ州,305,メキシコ,1
2003,26,京都府,1,アジア州,103,大韓民国,19
2003,26,京都府,1,アジア州,105,中華人民共和国,67
2003,26,京都府,1,アジア州,106,台湾,18
2003,26,京都府,1,アジア州,108,香港,21
2003,26,京都府,1,アジア州,110,ベトナム,3
2003,26,京都府,1,アジア州,111,タイ,20
2003,26,京都府,1,アジア州,112,シンガポール,18
